amp_window,score_window,diff_order,smooth,preproc,quantile,threshold,precision,recall,f1,TP,FP,FN,pred_count
7,51,0,0,amplify,0.85,0.9396584753295025,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
11,41,0,3,none,0.85,0.8484485809284923,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,31,1,5,amplify,0.85,0.8177247357526628,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
11,21,0,3,zscore,0.85,0.29083813429050975,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
11,41,0,3,amplify,0.85,1.0079192965022816,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
13,51,1,0,none,0.85,0.7543775469251263,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
13,27,0,0,none,0.85,0.8392656306861904,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
9,51,0,0,amplify,0.85,0.9467450683894408,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
13,41,1,0,none,0.85,0.7887680637789733,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,51,1,5,zscore,0.85,0.6991760508946305,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
9,51,1,0,amplify,0.85,0.9523395572228904,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,41,1,0,zscore,0.85,0.8430462365887161,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
11,41,1,0,amplify,0.85,1.0015632682651088,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
13,51,0,3,none,0.85,0.755996855475967,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
9,51,1,0,none,0.85,0.7581297106506983,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,41,1,0,none,0.85,0.8107467338295519,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
9,51,0,3,none,0.85,0.8075648903131417,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
9,51,1,0,zscore,0.85,0.7320420043022847,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,41,1,0,amplify,0.85,0.9500883622059747,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,31,0,5,zscore,0.85,0.3230877618903523,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
13,31,0,0,amplify,0.85,0.8745803461150181,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
9,31,1,0,zscore,0.85,0.8206960541235512,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
13,27,1,5,amplify,0.85,0.848895915683352,0.1095890410958904,0.7272727272727273,0.19047619047619047,8,65,3,73
7,21,0,3,none,0.91,1.2092045401381608,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,0,3,none,0.91,1.1157149453868174,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,31,1,0,amplify,0.91,1.5522646720497126,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,0,0,amplify,0.91,1.2037163132674424,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,1,3,amplify,0.91,1.1080206296761121,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,1,3,zscore,0.91,1.2702988182497947,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,1,0,zscore,0.91,1.1976752480736022,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,0,0,amplify,0.91,1.1468325591585622,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,0,5,amplify,0.91,1.160049611916844,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,1,0,zscore,0.91,1.2077575542748042,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,1,0,zscore,0.91,1.226804281757564,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,31,1,3,none,0.91,1.3376003846703903,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,1,5,zscore,0.91,1.1714462544487643,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,1,5,amplify,0.91,1.1161728126394461,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,0,0,amplify,0.91,1.2271601512846018,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,1,0,amplify,0.91,1.4470775109379757,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,0,3,none,0.91,1.123724984614994,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,51,1,0,amplify,0.91,1.5044431637221551,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,31,1,0,amplify,0.91,1.4789767141138443,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,1,3,zscore,0.91,1.1244043297979596,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,51,0,5,amplify,0.91,1.4352458138665247,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,0,3,none,0.91,1.1135072507700918,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,51,0,5,none,0.91,1.217156608142518,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,1,3,none,0.91,1.2167484715351111,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,0,5,none,0.91,1.1417845166009974,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,0,0,amplify,0.91,1.1643786080826553,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,1,3,amplify,0.91,1.2717419085375232,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,1,0,none,0.91,1.143762302552226,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,31,0,5,amplify,0.91,1.2080638396047834,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,31,1,0,amplify,0.91,1.7739358381336177,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,27,1,3,none,0.91,1.3490699797035552,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,31,0,5,amplify,0.91,1.3168457215822655,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,31,0,3,none,0.91,1.1836882774721866,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,31,0,3,amplify,0.91,1.382036762238011,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,0,3,amplify,0.91,1.3461794412091366,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,31,1,0,zscore,0.91,1.3109588279191593,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,31,0,3,amplify,0.91,1.3756689531105994,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,31,1,5,zscore,0.91,1.2063744819992221,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,0,3,amplify,0.91,1.257243394620729,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,0,0,none,0.91,1.1157998288636044,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,0,3,none,0.91,1.4270355074499073,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,51,0,5,amplify,0.91,1.3376160439206133,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,31,1,3,none,0.91,1.4542820623935093,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,31,0,3,amplify,0.91,1.3716557158656817,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,0,3,amplify,0.91,1.243593667726033,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,1,0,none,0.91,1.2443331545034266,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,1,3,none,0.91,1.3859735158569542,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,1,5,amplify,0.91,1.1305790532912423,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,31,0,3,amplify,0.91,1.4131996943018712,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,1,3,zscore,0.91,1.2026469460808116,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,1,3,zscore,0.91,1.2353481446401489,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,27,0,3,amplify,0.91,1.394740790290521,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,1,5,amplify,0.91,1.1228561509978934,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,1,0,zscore,0.91,1.075343537894032,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,31,1,0,amplify,0.91,1.629581669421144,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,1,0,none,0.91,1.0308972252809288,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,0,3,amplify,0.91,1.3776437313533134,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,0,0,none,0.91,1.1622731334680225,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,31,0,3,none,0.91,1.249769071511074,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,0,3,amplify,0.91,1.2509066580613148,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,27,0,3,none,0.91,1.185915920231733,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,21,1,3,none,0.91,1.1099767900102921,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,1,3,none,0.91,1.3364564382835604,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,31,1,3,none,0.91,1.2660408246290624,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,31,0,3,none,0.91,1.3659936698676316,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,0,3,none,0.91,1.1662109287423303,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,31,0,3,none,0.91,1.2016775645936482,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,21,1,0,none,0.91,1.1890882764550936,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,1,3,zscore,0.91,1.2588594079405193,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,51,1,0,amplify,0.91,1.7245541309201813,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,27,1,0,zscore,0.91,1.2853790671580314,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,27,1,5,zscore,0.91,1.171694762059204,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,0,5,amplify,0.91,1.0969449707460999,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,1,0,zscore,0.91,1.2409518327762927,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,1,0,amplify,0.91,1.4552509099930668,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,1,0,none,0.91,1.307209615578104,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,1,0,none,0.91,1.1747759249605174,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,1,0,zscore,0.91,1.2073007379245069,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,0,3,amplify,0.91,1.3545866558328596,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
9,27,0,3,none,0.91,1.2237136722009045,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,51,1,0,amplify,0.91,1.5289917541034848,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
7,51,1,0,amplify,0.91,1.45970947002366,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
13,21,0,3,amplify,0.91,1.3109494895435376,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,31,1,3,none,0.91,1.4489205027953256,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,21,1,3,amplify,0.91,1.1290371746411563,0.11363636363636363,0.45454545454545453,0.18181818181818182,5,39,6,44
11,27,1,5,none,0.93,1.380852254340988,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,1,0,amplify,0.93,1.79180355828123,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,31,0,5,amplify,0.93,1.4055754217078393,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,0,0,amplify,0.93,1.3883903837086589,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,27,0,5,amplify,0.93,1.2730787229937162,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,27,1,5,amplify,0.93,1.3230232762730056,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,1,0,amplify,0.93,2.1495751287528453,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,31,1,0,amplify,0.93,1.8699843557981817,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,0,0,none,0.93,1.342252261896475,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,0,0,amplify,0.93,1.2824433639180164,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,31,0,5,amplify,0.93,1.4728570988425103,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,0,5,amplify,0.93,1.2919787082188265,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,31,1,5,none,0.93,1.4182076308604765,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,1,0,zscore,0.93,1.4099480758371794,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,0,0,amplify,0.93,1.3458097622806608,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,1,0,zscore,0.93,1.3459953495456054,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,27,1,0,amplify,0.93,1.6605791832646528,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,1,5,none,0.93,1.3019922326846154,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,0,0,none,0.93,1.3089255705835716,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,5,amplify,0.93,1.2352315403911638,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,0,5,none,0.93,1.190733357553934,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,5,none,0.93,1.3168331808863072,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,0,5,none,0.93,1.2311017714899817,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,0,0,amplify,0.93,1.3657333526875273,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,1,5,zscore,0.93,1.317671687271743,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,27,1,0,amplify,0.93,2.2705525515648772,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,1,5,none,0.93,1.3534982769394066,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,1,5,amplify,0.93,1.2078177812240742,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,31,1,5,none,0.93,1.4371583348994617,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,5,zscore,0.93,1.2841244682330506,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,31,0,5,none,0.93,1.4807509948136701,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,27,1,3,amplify,0.93,1.5537389920406206,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,0,5,amplify,0.93,1.2882121512263571,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,31,0,5,amplify,0.93,1.3573527856634184,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,31,1,0,amplify,0.93,2.1476863257422987,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,1,5,amplify,0.93,1.3506464653959964,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,27,1,3,amplify,0.93,1.475612140894996,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,31,0,5,amplify,0.93,1.4078215130607465,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,27,0,5,none,0.93,1.3515607232447617,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,1,3,zscore,0.93,1.3609666563597267,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,1,0,none,0.93,1.2850037541316093,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,27,1,5,none,0.93,1.3588056196857559,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,1,5,zscore,0.93,1.3044306664125562,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,0,0,none,0.93,1.296913917981487,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,27,1,3,amplify,0.93,1.4609367261832478,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,31,0,5,none,0.93,1.4148877637906627,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,27,0,5,none,0.93,1.3227855045024006,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,27,0,5,none,0.93,1.4053828375919226,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,27,0,5,amplify,0.93,1.418795495070548,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,27,1,5,none,0.93,1.3510968902340712,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,31,1,5,none,0.93,1.3910301667029754,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,0,5,amplify,0.93,1.3462113932566184,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,1,0,zscore,0.93,1.2182167118787406,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,0,5,amplify,0.93,1.2458346875725026,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,0,amplify,0.93,1.9734558626096588,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,0,zscore,0.93,1.377515268041289,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,0,none,0.93,1.3133584696837688,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,27,0,5,amplify,0.93,1.3700812422822226,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,31,0,5,none,0.93,1.326193482200042,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,27,1,0,amplify,0.93,1.8895934307647306,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,1,0,amplify,0.93,1.7075592070858134,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,27,1,5,amplify,0.93,1.392486934043642,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
7,21,0,5,none,0.93,1.1962225094591907,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,1,0,none,0.93,1.4109477938898554,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,31,1,5,none,0.93,1.4118013984476132,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,21,0,5,none,0.93,1.292100939400873,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,21,1,3,amplify,0.93,1.2515774183388733,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,27,0,5,none,0.93,1.3365202441732977,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,31,1,0,amplify,0.93,1.9410311924646426,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
13,27,1,5,none,0.93,1.4110097150639245,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
9,21,1,5,none,0.93,1.325874679235117,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
11,27,0,5,amplify,0.93,1.3262714709077128,0.11764705882352941,0.36363636363636365,0.17777777777777776,4,30,7,34
